geoChatMessagesId,geoChatId,trailId,userId,userMessage,Flag
205932,665398,0,312689,[[@1]],
233369,0,1178177,243635,"I just decided to utilize my money fixed in an account for this route, yes your trail inspired me that much!",
372847,0,33579,708617,Amazing,
386615,0,1820385,529209,Loved it?,
423790,0,410467,19363,Do you get random people to hold you upside down?,
438773,0,2131267,1627485,Hii,
443573,0,2317325,1735853,par no gf,
465476,0,2269162,2240071,Nice,
32789,0,615770,184121,"[[@82382]]....
Soon dear...",
137010,0,857421,256351,"[[@83874]] it is situated on a Fort , a complete history and proud of India. ?",
222923,0,1148621,76585,"I really hope to see better images in your trails, your content has so much potential!",
269967,0,1408897,84010,Awesome! I too am heading there next week,
278848,0,1448427,445042,[[@79023]] thank you,
362255,0,2063736,20128,loved your stories! wondering what your next trail would be?,
82030,0,228143,135887,Awespme trail! could you give some suggestions on trekking paces around (place name),
126664,0,832324,18546,Nice ?,
174027,0,955029,17194,thank you! i have so much on my bucket list now.. do you have more such experience to share?,
225803,0,1164263,43164,Good Stuff! ?,
330123,0,730062,216602,Thank you all,
394626,0,2288015,958390,Nice,
437063,0,1176567,1580522,Very good,
439322,0,2378405,7763,குழந்தைங்க விரும்பி சாப்பிடற மாதிரி எத டிஷ் சொல்லுங்க ,
14124,0,213178,137624,Nico,
40632,0,635209,85559,I would love to see your videos of this place!,
65518,0,692234,52438,Picture on point! It'd be amazing to get more information on the routes that you followed!,
91476,0,205562,75304,[[@87091]] the place is really amazing I’m pretty sure you will enjoy it ?,
143425,0,875958,248334,[[@1]],
166574,0,934731,80911,Hey! I loved your images but I didn't understand exactly how you felt going there. Some additional information would be great :D ,
175670,0,963652,290191,[[@40858]] Thats great,
182592,0,78244,49852,Mast ekdum,
231693,0,1180819,82968,Your image selection is excellent! good content too!,
260905,0,437535,129298,[[@1]] l,
261285,0,1355468,45554,"I love the way you've described your stories, when will you post next trail ",
281990,1041513,0,446238,Ye kya hai,
337939,0,1802155,497340,[[@81078]] sure will do that soon,
439598,0,29484,1641090,Super,
192380,0,996188,77758,Sahi banaya he !!,
253549,0,1299655,391599,[[@52738]] thanks,
305199,0,1612670,42599,"Hey I am learning photography, and your trail has amazing pictures, do you have any suggestions to improve photography skills/",
313330,0,1646683,52594,Kya edit he.. mastt ekdum.,
418887,0,2288525,1463281,Beautiful girl,
30396,0,612242,49472,"The trail looks so amazing, just wish it would be a little more innovative!",
159433,0,916391,81900,"Hey awesome experience, do you have any tips on camping in that area?",
256188,0,1319796,137882,"[[@268511]] it’s Fz
",
278583,0,1459670,43463,"I came across this trail in such a hurry, and it was all cause the catchy title! ",
298541,0,1577116,485562,I don't have as such any suggestions. Just shoot whatever you like.,
334352,0,1784620,86505,"This is one of most creative trails in terms of images, wish I could read something about the place too! ",
401164,0,2252132,1024600,?,
463864,0,1689958,2233501,Nice,
95291,0,764869,83088,"Must appreciate your photography skills, but you lost me with the content bit. ",
208916,0,1073503,322967,[[@41671]]  November December January February at the peak must to visit this place cause of the winter season,
238783,0,1198122,5217,Awesome,
334474,0,1783211,19811,"The second picture just took my mind off my textbooks, wish I could read about your experience here",
421059,0,2330091,52294,NOT THIS SHIT DUDE ,
9959,0,303376,106480,[[@1]],
80094,0,739176,219384,[[@79788]] your suggestion is welcome....will add more to this,
203082,0,1052076,315801,[[@81378]] thank you.,
258652,0,1337728,401464,[[@79298]] I am really sorry for that. This is my first post so I didn't thought about putting contents. I will modify the trail and put up a day wise information from stay to views. Thanks for you suggestion.,
435390,0,2316704,1522994,Hi,
140056,0,865979,79848,"that's really cool experience, do you have more such? you should really share them",
207771,0,1067644,80661,This trail is ingenious! brilliant work!,
288264,0,1521462,82577,Super se bhi uper!,
292639,0,1546858,52750,Waiting for the next post in series!  ??,
317247,0,1687289,86512,mast content h,
344775,0,1833231,562892,[[@1]],
87068,0,744594,221165,I will surely take that into account. Thanks for your suggestions.,
104481,0,787578,86118,You've had some awesome adventures! What's the next one?,
138949,0,865619,85261,Dum hai bhai!,
159178,0,909061,234159,[[@84010]] it indeed ?? planning to beaches now,
242710,0,944595,284247,[[@77116]]  nearby fort kochi is the perfect place to camp.,
289383,629281,0,470256,Awsummmmmm,
297344,0,1573488,78511,"I too am a backpacker like you, do you have any insights on cheap travel?",
312800,0,577216,136290,Well that was a very ineteresting trail do you have more stories to tell,
399516,0,862649,17843,Please make more vlogs,
413929,0,2352480,1360748,New cloths,
416575,0,2341980,3335,should give a try ,
430163,0,86180,5918,everybody should visit this place,
460498,0,2517769,1619173,Ye qube bowder kya h,
58306,0,675509,48443,"Hey the trail is amazing, could you give some info?",
128219,0,834776,243659,When's your next update?!,
132485,469131,0,251811,Thats me ...the one who is riding the bike???,
181194,0,973094,83879,Good ,
226920,0,1160446,40175,Your trail is detailed perfectly!,
254923,0,1310852,44518,This is one of the best trails I've gone through to be honest!,
315317,0,1674066,83768,Atti Sundar!,
345351,0,1850203,135830,"Must appreciate your photography skills, but you lost me with the content bit. ",
371482,0,2161731,678162,Ye thali kha ke hai,
418512,0,2315608,55577,thanks for info,
44583,0,643678,191213,[[@85544]] most probably majnu ka tila delhi,
85597,0,17539,49413,Yeh picture toh blockbuster hai ekdum :D,
111500,0,800782,238392,[[@86152]] -Place- Sakleshpura. You can explore a lot there.,
174899,0,958668,48906,"Hey, the title totally caught my attention,the image quality could be a little better though!",
305573,0,1614675,20330,loved your stories! wondering what your next trail would be?,
347622,0,1867610,19936,"The content digresses a little, the pictures are so good but!",
351518,0,1898061,78775,I'd definitely try to have more followers with trails this brilliant!,
369385,0,2177173,79433,"This is one of the catchiest title I've come across, wish there was more information to read!",
375043,0,2224836,327714,Thanks everyone,
377547,0,2230053,49035,The trail looks nothing less than a pro's work! excellent!,
455873,0,2262380,2060558,Suithart,
7161,95758,0,75589,# Hebbavu Biryani # No other dish can replace the taste of Biryani ...,
16108,7631,0,136800,Nice capture,
61313,0,681843,193888,[[@1]],
73008,0,716024,88482,"The title is so amazing, but the trail didn't look very promising :( ",
74358,0,719851,82809,"This is such good Trail with cool images, wish the content could give a little more clarity!",
260933,0,1353330,414877,[[@82876]] thanks,
262933,0,1368401,84561,"I have been to this place and I can totally relate to the pictures, but I'd definitely put more details with it :)",
363676,0,2095108,88354,Beautiful capture,
398090,0,846495,19348,shot on?????,
443909,0,2456529,39127,உங்ககுக்கு தெரிஞ்சதை எங்களுக்கும் சொல்லி தரிங்க ரொம்ப நன்றி ,
21130,0,2241,174706,http://bestcashjob.com/?refer=141568,
30458,0,611632,78121,I would love to see your videos of this place!,
148367,0,886836,41334,"that's really cool experience, do you have more such? you should really share them",
172624,0,950394,285835,[[@76849]] I just pack my stuff and rest is the things that happens,
182667,0,54603,76794,"i'm so trying this sometime, do you have more experiences?",
302768,0,1599339,81430,Wow! Thats amazing that you covered so much in so less budget!,
340141,0,1814881,560099,[[@83026]]  planning an exciting route. Will be updating if happened ✌️,
365316,0,2117020,666923,[[@80163]]  thank you for the kind words. A few more rides lined up this December !,
28599,0,560634,87071,"Your pictures reminded me of my childhood trip to this exact place, I wish there was more information...just to relive those days!",
61416,0,682404,43642,"The title took me by surprise, but I kind of lost track of the routes in the content!",
68186,0,698973,79815,"The pictures are so cool, wish there would've been a little more follower !",
227830,0,1168856,82914,"The title took me further to your Trell, but I lost interest midway because there was no content.",
240515,0,1203129,136529,"This trail looks really nice, but I wish there could be more information about it!",
264730,0,1380208,81298,"The trail looks so amazing, just wish it would be a little more innovative!",
264884,0,1371661,354168,Nice,
326497,0,1747124,43273,"Hey awesome experience, do you have any tips on camping in that area?",
398208,0,2270325,992765,Love you shruti,
48210,0,653147,41437,can't wait to read about your next adventure,
130296,0,815707,206944,Have been there a few years back.....the peace....the serenity which prevails in this area.....is one of a kind......was there only for a few hours but....loved it....same goes for Pondicherry as well.....,
153624,0,900913,84442,The content and the images don't sit well with one another!,
218772,0,899028,79940,"I just loved the trail, do you have any suggestions on what camera is best for backpacking?",
231307,0,1177260,43569,Dum hai bhai!,
283656,0,1319989,238457,[[@1]],
45604,0,645335,192810,Its in spiti valley!! Sorry was my first post will post with more info in future!,
130945,0,842114,85502,"I came across this trail in such a hurry, and it was all cause the catchy title! ",
135586,0,651173,194527,"@akshaysanap.96 you can go on to Matanga hill for trekking. From atop the hill, you can see the Achyutaraya temple, the Tungabhadara river, Virupaksha Temple and amazing landscape.",
213354,0,1097720,79896,"Hey, your pictures are so good! I wonder how to take the alternate route though. ",
256914,0,624385,186687,[[@20066]] ya y not which type of info u want,
269348,0,1405494,431328,https://chat.whatsapp.com/2Zygx5LQZi4BM9tPhbBqFL,
281505,0,1477800,80872,"Your Trail could go from average to wow just by the use of some good quality images, the content is so informative!",
307290,0,1627201,88311,"Your trails are amazing, i think video would bring greater stories and experiences",
363646,0,2093961,86146,"i'm so trying this sometime, do you have more experiences?",
130577,0,836560,43058,Chaa gaye tum toh,
200285,0,959136,274054,[[@313491]] padh  upar ka,
249778,0,1266135,381835,"[[@83996]] yupp, surely i can . And thanks buddy ,this was my first time i share my experience",
421732,0,2296008,13958,good video,
458182,0,2587725,2039520,Rid,
464821,0,2294291,2237961,Hahia,
5641,0,137973,1,"[[@39223]] Such an interesting concept! :D
Would love to know the highlights of each pizza!",
7863,35670,0,73943,Perfect address,
20556,0,584326,49363,Whoa! The images are crystal clear and so is the content!,
84420,0,68560,20138,"I am so trying this out soon, do you have any suggestions or tips?",
87063,0,642435,87466,Whoa! The images are crystal clear and so is the content!,
116121,0,814764,78354,"Hey awesome experience, do you have any tips on camping in that area?",
120812,0,54936,50400,can't wait to read about your next adventure,
169758,0,945244,82924,"This is one of the catchiest title I've come across, wish there was more information to read!",
221000,0,1139170,343452,[[@81831]] Hey thanks❤️,
256498,56886,0,404328,wats its name?,
299531,0,1583977,487789,Awsm,
324322,0,1731701,77848,can't wait to read about your next adventure,
336925,0,1798319,85865,"much appreciation to your work, could you share moretrails with your stories!",
345593,0,1851965,85529,"This is one of most creative trails in terms of images, wish I could read something about the place too! ",
390234,0,137597,928596,Nice,
1747,2222,0,107,It's called Pitaburg!  You can find the contact on Zomato!,
150540,0,891657,80088,Sahi khel gaye tum toh :P,
186720,0,976557,45794,"Hey awesome experience, do you have any tips on camping in that area?",
219094,0,1127402,87640,"The images are so good, but I kind of lost my way in the middle of the content!",
298719,0,1579565,79280,"The images are so good, I coaxed my sister into going through the trail!",
305216,0,1613652,76550,"Your trail reminded me of an old book i'd read, maybe you could share some videos of the place",
328992,0,1760740,86381,"The images are so good, but I kind of lost my way in the middle of the content!",
418040,0,2282599,27371,why did you even try,
434140,0,2357886,318581,[[@7391]] must go,
438665,0,2260899,1625010,Nice,
73456,0,716982,80990,"Hey the trail is amazing, could you give some info?",
119845,0,96359,40302,"I love the way you've described your stories, when will you post next trail",
195245,0,1013801,19998,"This is one of most creative trails in terms of images, wish I could read something about the place too! ",
210608,0,1081773,20151,badhiya!,
214034,0,1101172,331660,[[@170831]] thanks a lot ?,
359416,0,2000192,40432,"This trail looks really nice, but I wish there could be more information about it!",
380291,0,2185206,771180,Hii,
426970,0,2340310,20872,Ky baat hai,
445119,0,2366043,1639309,Hi dear,
461812,0,2632890,2215712,Watch full video on : https://youtu.be/vzYnMq-vkmI,
10415,0,275554,93226,[[@14805]] Thanks :D,
73778,0,719416,41038,"Hey the trail is amazing, could you give some info?",
397733,0,2252468,2549,love this,
416728,0,2341936,12084,stilll eating cookies,
102727,0,783093,39646,Absolutely amazing ?,
143840,0,877017,135982,"You look like a true traveller from your pictures, it is so refreshing!",
158137,0,911945,40948,"You look like a true traveller from your pictures, it is so refreshing!",
306551,0,760637,499729,Kya baat hai Chettri,
408113,0,2317208,1167528,Hai,
37277,0,149115,19574,"I am so trying this out soon, do you have any suggestions or tips?",
83846,0,733574,217660,"Thanks guys for your valuable comments now in coming Friday m going Delhi to Jalandhar on my Scooty 
Very soon will be shear my photos with you Please wait......",
93429,0,760264,225942,"kanthallur is high altitude mountain village in kerala. known for the climate friendly for agriculture. sandalwood plantations, apple farms, vegitable farms are main attractions. homestays  at hilltops.",
156600,0,906011,271802,"This is the best time to visit this place, you can go to zero point, yumthang valley, gurudongmar lake, nathula pass, silk route...",
168212,0,939091,82444,This is the place I wanted to go! ?,
177443,0,969196,80552,The images are so cool! I wish there could be nice information about the place as well!,
177997,554299,0,292513,Super nice,
182687,0,54971,85549,Mast ekdum,
282983,0,1488326,82132,"The title took me further to your Trell, but I lost interest midway because there was no content.",
290051,0,1531300,471172,Yeah. You should.,
463135,0,2294291,2230234,Okk,
38115,0,596106,49007,Wow! that's such a cool title! but the images were so blurry!,
73194,0,715325,40683,This is the place I wanted to go! ?,
200007,0,1036168,77129,"This Trail has such a good topic, a few more good videos and images and it could be a beautiful travelogue!",
323482,1306871,0,174554,[[@1]],
369166,0,2174459,76552,"The pictures are so vivid it almost makes me want to visit there myself, but there's no details to it! wish to see some the next time!",
369853,0,986682,39751,This Trail is so neat it got me thinking why so less of followers! they're so good!,
382217,0,2210238,700473,Hi..,
428908,0,1344750,31273,lets go,
11024,0,400130,1771,goood trail!!!1,
27241,0,603732,84686,"Your Trail could go from average to wow just by the use of some good quality images, the content is so informative!",
29557,0,44485,166353,Very good trail and amazing pictures..!!,
54561,0,667260,40720,Hoping for another awesome adventure soon!,
157829,0,872085,260976,[[@84494]] have got other pics as well will upload really very soon,
208666,0,1072794,322550,"[[@84125]] Sure thing, will do.",
236408,0,1190165,76974,"The content got me a little puzzled, is the information up to the mark?  ",
249671,0,1231086,378521,Let's go n explore it,
357516,0,1000121,87389,"Hey the trail is amazing, could you give some info?",
462959,0,2269168,2229337,Super,
35188,0,624119,81332,"The timings in your pictures are perfect, but I wish I could know a little more about the place!",
79162,0,732498,80598,"The title is superbly framed, wish the content could be a little more elaborate!",
91541,0,753873,78767,"Nice one, Waiting for the next post in series  ?❤️",
164656,0,924778,277970,"@asqa.za this place is near Kullu, Bhrigu lake.",
215430,0,1103311,43313,The title was superb! The content was a little dreary!,
323015,0,1720948,511392,[[@469336]]  Thank you guys ♥,
326553,0,596956,84082,"The title took me further to your Trell, but I lost interest midway because there was no content.",
436140,0,2379002,1554579,Nice,
449039,0,2186708,1861647,Hi,
461183,0,2621261,2202629,Nice,
19719,0,582916,84408,"Wow! The pictures came so clear, the place must be amazing! what about the loopholes of the place though?",
50897,0,658406,86926,"Your trail reminded me of an old book i'd read, maybe you could share some videos of the place",
116385,0,815488,45545,"The pictures are so cool, wish there would've been a little more follower !",
140397,0,867270,39497,"I came across this trail in such a hurry, and it was all cause the catchy title! ",
177168,0,966202,87012,"The title took me further to your Trell, but I lost interest midway because there was no content.",
237321,0,1191912,359754,[[@86716]] thanku dear,
244716,0,1226774,85382,"You look like a true traveller from your pictures, it is so refreshing!",
326153,0,1736890,82554,This is the best information I've got of this place!,
343466,0,1835407,78746,"The content is inspiring beyond words, but wish the images could be a less blurry!",
414883,0,2357342,1394762,Very very good video,
44864,0,644878,77344,Great ?,
337295,0,1791824,553102,[[@77952]] Thank you for the suggestion. I will definitely work on it next time I visit te place.,
462645,0,2269162,2227297,Kk,
10131,0,415111,27314,The most beautiful trail I've ever seen!,
45492,0,281272,19910,Well that was a very ineteresting trail do you have more stories to tell,
63145,0,684370,45777,This is so cool ?,
81526,0,735969,76263,"The title took me further to your Trell, but I lost interest midway because there was no content.",
119865,0,95634,79447,The pictures look as real as the place itself! That itself is so amazing!,
128255,0,835176,19640,"The pictures are just awesome, I wish the description was little more detailed",
138264,0,862617,49430,"Your stories are truely travel goals, how do you plan them?",
237181,0,1193838,19888,"Hey, the title totally caught my attention,the image quality could be a little better though!",
253961,0,1303499,78906,"Hey, the title is so innovative!",
275559,0,1337042,345343,[[@410255]] The post is now updated to include everything!,
296162,1157550,0,219058,[[@456250]] Thank you so much! ❤️ Many more coming up!,
302422,0,1598068,88180,"The images are so good, I coaxed my sister into going through the trail!",
319910,0,1705283,42833,"You look like a true traveller from your pictures, it is so refreshing!",
336917,0,1797138,42616,"Hey I am learning photography, and your trail has amazing pictures, do you have any suggestions to improve photography skills/",
368812,0,2171413,40388,"Awesome photos,videos would help describe those beautiful places i guess",
409470,0,2316704,1224256,Nice,
14926,0,80801,19547,jj,
186268,0,975278,293225,Wat I can expect from 4 mp Mobile cam.???,
244354,0,1224666,369941,"[[@86137]] Sure, very soon gonna right a blog on it as well as caption all the Images! Thanks a lot Karishma!",
392389,0,2276664,940871,Nice,
431288,0,2869,1425163,"[[@33915]] 
Sri surya pahar goalpara",
456219,0,2131267,2049598,Good moring,
44015,0,643850,20005,Woah! ,
210591,0,1082520,39482,The images are absolutely surrealistic! I do wish the content would be as crisp!,
295018,0,1557383,479357,[[@85233]] what details plz clear me that i can do so,
366324,0,2134677,77459,Wow! that's such a cool title! but the images were so blurry!,
381930,0,1906968,822720,.com,
452112,0,2316704,1953675,Thakur Ajay Raja,
463509,0,2316799,2232606,Halo,
10262,0,415303,1794,Wow! this is simply an amazing trail!,
204394,0,1057440,318859,It s a phone camera,
258921,0,260470,399313,Mast bro,
265113,0,1382800,79856,"Nice one, Waiting for the next post in series  ?❤️",
345662,0,1851202,83257,"The timings in your pictures are perfect, but I wish I could know a little more about the place!",
378579,0,2231448,78162,Picture on point! It'd be amazing to get more information on the routes that you followed!,
23941,0,598278,178892,[[@78023]] thanks,
91895,0,749426,222607,[[@86265]] don't be sad visit whenever u get time.. Cheers..  :),
281905,0,1481018,83321,"I am so trying this out soon, do you have any suggestions or tips?",
294776,0,1559004,449969,[[@83898]]  yes many more,
301545,1184249,0,294672,Which is this place? Is this near to Gokarna?,
306416,0,1619249,498904,[[@81207]] it wasn't supposed to.,
364623,0,2101965,661398,"Kullu manali, himachal Pradesh",
371301,0,2209005,430203,Thank you for nice feedback Shariq's Jogi,
377094,0,2229169,730027,Nice,
47366,0,650256,194259,[[@19597]] Hmm k k,
53036,0,663746,41404,I love the wordplay in your title!,
66562,0,695943,81953,I love the wordplay in your title!,
140730,0,868639,83568,"Could you share more stories through another story, it seems very interesting",
160913,0,918361,88332,"The title took me further to your Trell, but I lost interest midway because there was no content.",
189936,0,982782,296257,[[@83723]] indeed,
262029,0,1360410,41293,The pictures are just like that of the travel bloggers that I come across! Amazing for a beginner I would say!,
269900,0,1408603,77452,"Hey the trail is amazing, could you give some info?",
314519,0,1668802,19721,"Hey thats so informative and amazing, could you give more details?",
326088,0,1736826,79606,Whoa! The images are crystal clear and so is the content!,
417623,0,2284788,12788,shitty vlog,
465571,0,2283887,2240452,Cool,
150827,0,893020,42670,thank you! i have so much on my bucket list now.. do you have more such experience to share?,
207000,0,1064986,79216,Atti Sundar!,
213820,0,1100505,49646,"Your Trail could go from average to wow just by the use of some good quality images, the content is so informative!",
301781,868118,0,444705,Wowza ?,
412594,0,2316524,900768,I am waiting for this one !! ?,
100756,0,777321,231226,Thanks evry1.  Will be uploading more,
111126,0,791912,235691,[[@79153]] sure,
125167,455972,0,224513,[[@1]] l,
134804,0,854439,84690,thank you! i have so much on my bucket list now.. do you have more such experience to share?,
232210,0,1179873,39519,The content and the images don't sit well with one another!,
271674,0,1414333,434367,[[@81399]] Thank you so much ?,
309851,0,1643880,481304,Damn it.,
321740,0,1716608,87234,"I came across this trail in such a hurry, and it was all cause the catchy title! ",
403943,0,2267592,1073832,Hiii,
431494,0,53089,1365934,"[[@16598]] yes it's good time if you wish to see greenery... contact me, m Tour Guide in Bhutan, WhatsApp +97517481607",
449190,0,2262233,1873624,Hello,
25562,0,594647,4390,How much did the trip cost ?,
78586,0,730186,86538,"The pictures are so amazing, even the content! But the title could be a little more relevant you know :)",
128595,0,563808,82228,"Hey the trail is amazing, could you give some info?",
153247,0,899187,19712,"The second picture just took my mind off my textbooks, wish I could read about your experience here",
187885,559298,0,250913,Excellent,
231551,0,1177142,43463,One needs to be a pro Traveller to create a detailed content as beautiful as this one!,
254683,0,1308320,79904,"I am so trying this out soon, do you have any suggestions or tips?",
305832,0,1617231,80002,"The images are so good, I coaxed my sister into going through the trail!",
310369,0,1646310,41371,Maa kaasam! maza aa gaya,
310981,0,1649934,81079,"Wow! The pictures came so clear, the place must be amazing! what about the loopholes of the place though?",
338358,0,1804917,52552,"Awesome photos,videos would help describe those beautiful places i guess",
433268,0,903824,34038,cool to know that,
442378,0,2367316,1696548,Open my website and order online Cloths,
13537,0,427229,117512,[[@1]],
20029,0,585466,175413,[[@39462]] loopholes as in?,
242297,0,1212348,366168,That suits your mood,
56421,0,658855,83329,"The pictures are so cool, wish there would've been a little more follower !",
202652,0,1051189,42547,"Your pictures truely inspire me to travel to this place, but your content is too less to say how :(",
213535,0,1093682,41559,Lajavaab,
233166,0,1183664,357069,"[[@43298]] Hey thanks Abhishek, which place are you referring?",
251350,0,1281036,83367,"The title took me by surprise, but I kind of lost track of the routes in the content!",
420512,0,2329616,12819,yami is so ugly?,
439028,0,2385595,35406,இத பாக்கும்போதே சாப்பிடணும் போல இருக்கே ,
463223,0,1689958,1203673,Ghggj,
31145,0,498543,41585,"love your trails, I'm planning to make one with video, do you have any tips?",
69234,0,699640,80404,Sahi banaya he !!,
132469,0,847393,253083,[[@78575]]  thanks ! Will share more pics with the details,
383350,0,2260605,1,Congratulations [[@450481]],
384696,0,1716549,880879,Nice,
398921,0,1182583,970594,Wonderful,
402064,0,960717,1405,This is so cool,
431076,0,2308922,31132,nice tips,
7258,95921,0,34273,"[[@61747]] The hot springs were HOT, but the weather was extremely cold.",
107598,0,427397,34,Amazing trail ?,
126653,0,832222,19763,"I am so trying this out soon, do you have any suggestions or tips?",
136894,0,857093,77525,Kya mast hai bhai,
149121,0,890325,40601,"I too had been to the same place, such an amazing experience! where are oyu off to next?",
245550,0,1229941,41347,The images are absolutely surrealistic! I do wish the content would be as crisp!,
275648,987565,0,354168,Yummy,
406155,0,2286952,1111762,Job wanted                                      Central government approved company.                                Company sponsored room.     Salary. : 13000 to 22000                           number : 8973728013,
452290,0,2131821,1948336,Hiiii,
453611,0,2131267,1999859,Hii,
454615,0,2374686,2006608,Wery nice,
8444,0,295515,102373,Nice,
39498,0,631663,78514,Kya mast hai bhai,
109061,0,792340,170792,"The pictures are so cool, wish there would've been a little more follower !",
137396,0,843549,251838,[[@243550]] many more,
166845,0,937226,42726,Picture on point! It'd be amazing to get more information on the routes that you followed!,
177567,0,966738,86025,The images are absolutely surrealistic! I do wish the content would be as crisp!,
200692,0,1041108,81477,"Good luck with the next trails, cause this looks really nice and informative!",
214984,0,1104118,332557,[[@79859]] way to go bro,
251690,0,1284475,48421,"The title took me further to your Trell, but I lost interest midway because there was no content.",
264949,0,965051,45043,"Hey the trail is amazing, could you give some info?",
318761,0,1696298,517770,Yep,
458873,0,2339729,2145403,Very nice,
188142,0,978891,84989,"The timings in your pictures are perfect, but I wish I could know a little more about the place!",
242931,0,1214009,86211,"I too had been to the same place, such an amazing experience! where are oyu off to next?",
254028,0,1302431,86864,"I'd definitely watch this Trail more than once, there should definitely be more viewers to appreciate it!",
293172,0,1544880,477116,Bhai well done ?,
309689,1234308,0,45255,Hey girl keep up this good work...??,
314028,0,1666864,80892,"The trail looks so amazing, just wish it would be a little more innovative!",
462436,0,2278979,2225016,Gucci,
116546,0,816760,84733,Hey! I loved your images but I didn't understand exactly how you felt going there. Some additional information would be great :D ,
255185,0,1312191,45684,This is one of the best trails I've gone through to be honest!,
274482,1012743,0,405308,[[@1]],
411098,0,2327479,1259788,Nice knowledge,
419920,0,2340053,55759,kohli/dhoni?,
1089,2840,0,386,Awesome ? ?,
55390,0,669792,40982,"I am so trying this out soon, do you have any suggestions or tips?",
202508,0,1050558,76613,"The trail is so niche, every Traveller would relate to it!wish there were more followers to view it!",
243068,806274,0,364763,[[@135085]] In Bhutan.,
383781,0,2215248,223968,"Just went there yesterday!! Amazing food? you must also try 390 pizza, Naanza, chur chur naan and strawberry cream?",
404600,0,2289855,18317,Did you discover any local restaurants?,
420707,0,2314719,4796,do you believe in love?,
436201,0,2221198,1553597,Hai,
461499,0,2364831,2211441,Bhai comments me kar diya karo me vedio per please,
13224,0,217699,44159,Photo Shot on Mi A1 and by [[@43846]],
36623,0,627234,45739,So glad you shared this today!,
60301,0,632835,187767,"[[@49394]] Thank you? Help me grow, checkout my other trails too?",
71159,0,708151,39956,I myself have been to this place and your pictures brought back such good memories! How brilliant!,
190942,0,956092,78824,"This is one of most creative trails in terms of images, wish I could read something about the place too! ",
204349,0,1035483,42954,The title was so quirky it truely encouraged me to go through your Trail in details! great!,
224973,0,1078734,82150,Looks like a fun place! I think I might visit and shoot some vlogs there!!,
324342,0,1730950,84186,looks awsm ❤️❤️,
357092,0,1934179,609710,9664070546,
426472,0,1394762,50764,amazoing,
12939,0,445808,65268,[[@16705]] Thank you! :),
109248,0,798170,237230,Thank you!!,
144888,0,879792,49534,"The content got me a little puzzled, is the information up to the mark?  ",
166726,0,932730,243499,"The content is inspiring beyond words, but wish the images could be a less blurry!",
174191,0,958293,288518,@shinde.aniket0409 about what u want,
405192,0,2281110,17344,nice,
413742,0,2341050,1377067,Ho,
453056,0,2267543,1983952,Hi hello,
6880,0,192954,70962,Nice,
42968,0,640336,191361,"[[@82950]] It's good to hear, stay motivated ✌️",
47309,0,649942,194175,Derra camp and resort.some ex-army officers started this camp. They are awesome people and the food they are providing is yummy. Good place for tracking lovers.,
47738,0,651828,194721,[[@19663]] ???,
225332,0,1162367,80348,The trail name got me all interested but the content got me a little mixed up!,
241710,0,1209611,85561,This trail is ingenious! brilliant work!,
321802,0,1717828,41669,"i love your trails,Where to next? ",
329710,0,1764165,80596,The title was superb! The content was a little dreary!,
333991,0,516600,81967,The images in your trail are so amazing and clear!,
368369,0,2167049,48431,"I have been to this place, and your pictures couldn't have done more justice to it!",
393306,0,2285778,695621,[[@2376]] yeah me too,
420825,0,2310131,15374,make more vlogs,
462778,0,2294291,2228319,Hii,
115515,0,811274,40058,"The pictures are crystal clear, wish they could relate better to the content!",
128930,0,765451,227530,thank you?☺️ [[@81741]],
142221,0,871260,81458,"You look like a true traveller from your pictures, it is so refreshing!",
337151,0,1799605,81407,I'm in love the picture selection of this Trail! only if the content would've been a little detailed!,
339376,0,1810782,43724,"i love the way you travel, when are posting more our your stories?",
681,1583,0,107,Looks yummy!,
40923,0,633874,83663,"The title took me further to your Trell, but I lost interest midway because there was no content.",
41592,0,634727,80022,The content of the trail is so interesting! This is perfect to enthused a traveller!,
79289,0,732244,80097,Sahi hai yeh toh bc,
109305,0,798224,78925,Atti Sundar!,
109843,0,790248,235195,[[@43172]] Welcome NEPAL ??,
211704,0,207366,327999,Awesome trails....,
239301,0,1198099,361729,[[@66]] what you were expecting exactly,
247727,0,1240581,374950,[[@87620]]  umm now it's rainy so the best time would be after October so that you can enjoy water sports .,
260152,0,1349703,77702,"Hey, the title totally caught my attention,the image quality could be a little better though!",
283827,0,1431531,370608,This is a brilliant piece of discovery that you have shared through about such common people doing great deeds. You are amazing as well.,
306752,0,1622974,500093,A small but very beutyfull place near about 30Km from Indore (MP) and a great waterfall with huge depth. It really a nice visit and relief from full day stress.,
318615,0,1696022,41088,"Could you share more stories through another story, it seems very interesting",
350891,0,1886374,583811,[[@39821]] srry i will try my best  next time,
352560,0,1904699,590067,[[@39777]] absolutely!! I think I'll be going back in April. Do let me know if you want to join in!! ??,
367296,0,2149593,84053,"The trail name and the images are so vivid and interesting, I wish the content would be a little more clear!",
439065,0,2381328,41935,இன்னும் நிறைய வித்தியாசமா பண்ணுங்க ,
47284,0,649915,84904,This is the best information I've got of this place!,
52511,0,662854,49664,"The trail looks so amazing, just wish it would be a little more innovative!",
90168,0,754919,224118,During Aug-sep. Or in January.,
118226,0,193920,76703,"Could you share more stories through another story, it seems very interesting",
124795,0,827574,81230,"The timings in your pictures are perfect, but I wish I could know a little more about the place!",
