geoChatMessagesId,geoChatId,trailId,userId,userMessage,Flag
166604,0,933202,77049,❤️ Beautiful ❤️,
199723,0,1036221,312680,[[@86685]] thank you ☺️,
225923,0,1166020,85414,The pictures look as real as the place itself! That itself is so amazing!,
283453,0,1480637,48906,Amazing content ❤️❤️,
404444,0,2274613,11748,Makeup on point! ,
41027,0,636078,86879,Picture on point! It'd be amazing to get more information on the routes that you followed!,
58272,0,674896,136364,"This trail enticed me enough to go through it bit by bit, wish you good luck with the other ones too!",
74944,0,720628,86371,The title was superb! The content was a little dreary!,
279769,0,1445316,426726,Partner is bad in this trell...,
284258,0,1494945,39484,This is nice ???,
342962,0,1831704,136154,Sahi banaya he !!,
160873,0,917704,275636,[[@85582]] thanks,
172345,0,951512,77574,"Hey awesome experience, do you have any tips on camping in that area?",
229788,0,1172819,86898,"The timings in your pictures are perfect, but I wish I could know a little more about the place!",
240864,0,1197524,361553,[[@45057]] thanks ...ND I will add some more content in it,
370021,0,2189355,77845,"The title is superbly framed, wish the content could be a little more elaborate!",
378106,0,2192691,739702,Baba,
433619,0,2330943,833936,[[@45384]] why tho?,
17651,244603,0,168467,Desert for the day [[@1]],
119896,0,94894,87543,"Hey thats so informative and amazing, could you give more details?",
122618,0,820818,80363,The title was so quirky it truely encouraged me to go through your Trail in details! great!,
195143,0,1010222,304685,[[@77333]] may be shillong not decided yet..,
318150,0,1691235,136371,Your image selection is excellent! good content too!,
327498,669410,0,371963,Plz tell me where is situated this location in Malaysia...,
387898,0,2267849,908082,Beautiful,
402867,0,2215248,3353,Where exactly is this place?,
413684,0,2315402,1374110,Fb,
459326,0,2572784,2137069,hy,
30158,0,612745,183234,[[@81289]] very soon,
91025,0,753793,77843,Lage Raho Launde! Mast kaam kar rahe ho,
99392,0,768036,80556,"The trail name and the images are so vivid and interesting, I wish the content would be a little more clear!",
161919,0,923590,41357,"This trail reminded me of my journey here, and it's absolutely novel!",
289773,0,1530526,470950,"[[@86207]] Thanks Man... Ya Kolkata is called the city of Joy, if you visit Kolkata you will feel the joy. Our city is very nice..",
378304,0,2231296,78564,"This trail looks really nice, but I wish there could be more information about it!",
394692,0,2260193,959633,Wow,
406234,0,137547,1065887,Osmmm.......,
450907,0,2281932,1918152,Good,
27801,0,600673,169146,"@_oh.shoot_ plans never work!!! If u ve enough budget n time, then set a spot on spot!!!??",
37364,0,153902,79935,"The timings in your pictures are perfect, but I wish I could know a little more about the place!",
49257,0,598356,175866,[[@85749]] ohh yes !,
50167,0,655548,136111,"Looks like you've travelled a lot. I am also planning a trip for myself now, When would be the best time to visit according to you??",
169446,0,941167,42922,beatutiful photo ? ,
219183,0,1128610,85527,Jhakaas ekdum,
357686,0,1960688,465368,[[@1]],
387913,0,1203535,730022,Nice,
405185,0,2271640,17184,This is damn nice,
425063,0,55443,43451,bangalore hase best tourist spots,
40469,0,634863,87196,"Such a good Trail requires more appreciation, you should try and get more followers you know!",
45667,0,645478,145708,[[@86658]] feel free to ask,
70361,0,705530,81912,"The pictures are so amazing, even the content! But the title could be a little more relevant you know :)",
85186,0,44498,81530,can't wait to read about your next adventure,
153241,0,898252,77775,i love your work and i use it to plan my trips :),
198544,0,1031330,309835,[[@40701]] thankyou #mere bhai,
324627,0,1734276,79356,"The title drew my attention at once, wish the information could be a little more detailed!",
328119,0,1748269,182346,[[@1]],
354801,0,1931294,86408,"Looks like you've travelled a lot. I am also planning a trip for myself now, When would be the best time to visit according to you??",
368145,0,1991055,41367,"The title is so amazing, but the trail didn't look very promising :( ",
369560,0,1903342,589166,Hi [[@38135]] nice clicks...South Goa is serene or North?,
406584,0,2313793,1124153,Tks,
412682,0,2309962,1256442,Nice,
465591,0,2288525,2240520,Babes,
26287,0,599221,19930,"I have been to this place and I can totally relate to the pictures, but I'd definitely put more details with it :)",
87845,0,730950,216876,[[@42794]] ?,
108163,0,790172,85544,"Hey, the title is so innovative!",
149631,0,889600,45152,"Your trail reminded me of an old book i'd read, maybe you could share some videos of the place",
174395,0,958522,288611,[[@44994]] which route dear for Dharmshala or for triund trek,
285412,0,1442725,461656,I like you photos or vedios. You introduced  amritsar very well.✌✌✌,
310528,0,1608742,40090,"Your trails are amazing, i think video would bring greater stories and experiences",
344679,0,1844914,84100,"The images are so good, but I kind of lost my way in the middle of the content!",
433592,0,52010,6396,crazy ,
454175,0,2551332,2013923,B bkjgf,
8521,0,376793,5412,awesome trail!!,
35895,0,625270,81999,"Your Trail could go from average to wow just by the use of some good quality images, the content is so informative!",
83194,0,116337,88361,"I too had been to the same place, such an amazing experience! where are oyu off to next?",
150444,0,875264,76297,Wow! Thats amazing that you covered so much in so less budget!,
163108,0,925157,274053,[[@48897]] sorry no idea.. ? I just click randoms,
287591,0,1516541,83143,Lage Raho Launde! Mast kaam kar rahe ho,
314620,0,1671146,76338,Sahi banaya he !!,
334855,0,1786417,81839,This Trail is so neat it got me thinking why so less of followers! they're so good!,
351048,0,1795783,586558,Good,
408044,0,2306246,1042183,Nice baby,
461354,0,2368293,206257,Where to DM ?,
462255,0,2294291,2223951,Banda,
69286,0,696453,49653,"This is such good Trail with cool images, wish the content could give a little more clarity!",
116761,0,816758,76288,"I really hope to see better images in your trails, your content has so much potential!",
118513,0,136959,43288,"I really hope to see better images in your trails, your content has so much potential!",
178969,0,234189,87667,"I have been to this place, and your pictures couldn't have done more justice to it!",
292311,0,1542352,474687,[[@77532]] Its kinda mood swaping.,
305226,0,1613743,77351,The title was so rad! cool stuff really!,
368985,0,782736,684994,Mast,
18751,0,582244,19433,"[[@1]]  The Sweet Tooth Project...done.. please have a look....

Treell members...I am eagerly waiting for your comments and likes..... Enjoy Trelling...",
123383,0,820953,79883,"You look like a true traveller from your pictures, it is so refreshing!",
134620,0,853501,79057,"Amazing trail, could share some videos of the same",
168468,0,940671,81410,Chaa gaye tum toh,
228544,0,1110417,78028,I love the wordplay in your title!,
291291,0,1539337,86534,Awesome! I too am heading there next week,
43654,0,642632,192027,[[@85656]]  thnkoo Man ?,
99480,0,775239,77140,"i'm so trying this sometime, do you have more experiences?",
214124,0,1101644,330968,[[@80987]] thank you for the advice ?,
278138,0,1457227,381512,Thank you..,
439878,0,642557,1645943,Nice,
31241,0,606986,76479,"Looks like you've travelled a lot. I am also planning a trip for myself now, When would be the best time to visit according to you??",
54624,0,667230,84290,"The title is so amazing, but the trail didn't look very promising :( ",
226801,0,1165491,351608,Shukariya... ❤️,
255173,790433,0,389136,Fun 1000%,
311369,0,1651813,40909,Wow this looks so amazing ,
374749,0,2225470,549,Sahi khel gaye tum toh,
455637,0,2521281,1572374,Lovely,
465636,0,2281932,2240635,Nice to see,
122307,0,821459,39452,I'm in love the picture selection of this Trail! only if the content would've been a little detailed!,
133103,0,849327,253480,Good to see your pictures .,
170647,0,949183,78853,As a person who is going to have to wait a long time to go here...could you share some videos of the place,
189808,0,985976,297208,[[@42484]] ??,
198856,0,1026729,79544,Whoa! The images are crystal clear and so is the content!,
224447,0,174466,348619,Captured by u or Google pic,
229005,0,1174150,353238,"[[@45710]] Payyambalam Beach is one of the main beaches in Kannur district of Kerala. It belongs to the 'Kannur beaches' group with other 4 main beaches in Kannur.. 

Payyambalam Beach

Payyambalam, Kannur, Kerala 670001
0497 270 6336

https://g.co/kgs/xfjFSz",
291883,0,1541391,42672,"much appreciation to your work, could you share moretrails with your stories!",
344094,0,1832166,565600,[[@170768]] thanks,
361165,0,2040327,52393,"I've always been wanting to visit this place, but sadly due to lack of holidays, I was missing out on all the fun! This trail means so much to me!",
396673,0,637406,6142,amazingly clicked!,
459086,0,2547805,2145669,Sexy girl,
461439,0,2294291,2210647,Best,
123223,0,823316,84046,One needs to be a pro Traveller to create a detailed content as beautiful as this one!,
145377,0,878962,263161,[[@86749]] thnq... ??,
171572,0,950157,88214,Lovely Trail ?,
194616,0,681129,301234,"Beautiful palace 
What time you went there?",
448312,0,2185206,1852670,আমি এক বাঙালি  ভাই,
464862,0,2317326,2238075,Fff,
267204,0,1394851,19761,Nyc..lovely ?,
289841,0,1519523,438205,[[@1]] re,
317095,0,1845,517360,Hey nice work :),
388887,0,531871,830607,Nic,
408605,0,2322668,1185603,Fast time video,
433855,0,2311467,499939,[[@43519]] yeah manka its affordable,
440820,0,2420261,1661445,cool,
449927,0,2259289,1891076,Hilo,
5960,0,154092,476,[[@1]],
60516,0,679440,200053,Will try my best but thanks,
92536,0,757924,79739,"The title took me further to your Trell, but I lost interest midway because there was no content.",
121855,0,2469,88003,"This is one of most creative trails in terms of images, wish I could read something about the place too!",
151137,0,896675,268914,https://www.youtube.com/channel/UC7KvVmIIZqW5lkq_zU7eTJw,
159917,0,915211,274868,[[@82469]] yes it's a mini Switzerland of India..,
219818,0,1130229,41370,"Hey awesome experience, do you have any tips on camping in that area?",
281307,0,1475780,4892,"I just loved the trail, do you have any suggestions on what camera is best for backpacking?",
190,420,0,33,Added this to my bucketlist :),
63350,0,685905,20020,"Your trail reminded me of an old book i'd read, maybe you could share some videos of the place",
116560,0,816363,49834,So glad you shared this today!,
243475,0,1216270,367475,[[@45098]] thanks dear,
356589,0,1757733,85370,"Your trail reminded me of an old book i'd read, maybe you could share some videos of the place",
386812,0,2249442,411466,Nice,
31853,0,615542,49651,Looks like a fun place! I think I might visit and shoot some vlogs there!!,
73627,0,713611,40681,gr8 ?,
87515,0,506260,83243,Beautiful capture,
103070,0,784857,135864,"The content got me a little puzzled, is the information up to the mark?  ",
140694,489820,0,26778,[[@1]],
178261,0,971222,86927,Great one ,
206220,0,1063046,320139,Sure.. What do you like to know?? [[@83884]],
221463,0,1141259,49503,"I am so trying this out soon, do you have any suggestions or tips?",
235683,0,1188220,358593,[[@80819]] yes m going to kashmir tommorow may b..  then i ll post more,
250883,0,1276705,384792,[[@82936]] thanks dude :),
260726,0,1225429,56143,Kindly join my group to share travel experience on fb group page travelling my passion https://www.facebook.com/groups/220528741821775/,
281213,0,1387654,452706,Where is it located,
380601,0,2227402,73585,Thanks man much appreciated [[@86539]],
394158,0,2287190,882343,Beyond perfect ??,
416548,0,2316909,15419,school trip?,
11583,0,432489,128742,Nice click,
92123,0,758785,81290,Your title is my new catchphrase!,
231477,0,1178880,355687,"[[@40978]] Munnar, thekkady, vagamond.. lot's of places around....you're looking for places in India or outside?",
332850,0,1777769,86220,masttt!!,
378649,0,2231627,79004,Hoping for another awesome adventure soon!,
6492,0,178109,65218,[[@1]],
63755,0,687412,52734,The photographs and the content are beautifully amalgamated,
104914,0,685051,234505,Which place it is,
151351,0,892822,80772,Brilliant trail! what pictures!,
209563,0,1071970,39653,"much appreciation to your work, could you share moretrails with your stories!",
215178,0,695275,207358,[[@77541]]  thanks dear,
219398,516664,0,340423,Wow..beautiful!!!!,
242558,0,1192884,361941,Ladakh??? Daksum is in Anantnag,
264820,953132,0,423221,Please tell me how to delit this post,
348439,0,1871362,578745,Sure will put the video when I go there again and shoot. Maybe in a couple of months,
353288,0,1914741,87810,"Your pictures reminded me of my childhood trip to this exact place, I wish there was more information...just to relive those days!",
385287,0,2267952,352286,Andaman is definitely a heavenly place??,
446579,0,2469254,1762441,?,
44534,0,644182,82135,This looks amazing ❤️,
67682,0,695772,207516,@preeti.coo  thanks,
75681,0,712983,212309,[[@87609]] ???,
76155,0,724328,81241,The content and the images don't sit well with one another!,
281683,0,1478661,87083,i love your work and i use it to plan my trips :),
303049,0,1429335,329519,Jahapanah forest.... Where is located???,
458317,0,2317246,2129341,Hi,
18257,0,581227,82789,"I am so trying this out soon, do you have any suggestions or tips?",
61186,0,680482,203153,[[@77173]] thanks,
110437,0,798160,80631,The images are so cool! I wish there could be nice information about the place as well!,
116004,50750,0,232099,Very nicely written,
121753,0,819069,76617,Hey what time of the year is best to visit this place?,
145763,0,879150,263240,[[@40824]] ?,
160773,0,901723,267159,[[@268850]] I have a personal blog on Instagram. More like a narrative!,
341029,0,39503,185231,✌,
451334,0,2264582,1928594,Nice,
46813,0,646381,191807,[[@9132]] you can ask anything about the place I'll be happy to inform you,
61608,0,681136,41224,"Amazing trail, could share some videos of the same",
63977,0,687532,52372,mast content h,
93924,337300,0,142363,[[@1]],
118017,0,209722,43288,"I really hope to see better images in your trails, your content has so much potential!",
123314,0,821078,244846,"[[@41225]] Thank you so much sir for showing your interest , I really appreciate your suggestion & assuring you that from now you'll get better quality content here. ☺️",
138182,0,861617,44519,"The second picture just took my mind off my textbooks, wish I could read about your experience here",
143976,452693,0,162382,[[@255289]] true though ?☺,
202492,0,425311,271174,[[@300151]] thanks..Will definitely try out,
206276,0,1063093,320154,Yaa sure u should ❤️??[[@39937]],
224458,0,541879,161818,Thank you.... I love to travel,
243019,0,1213965,80945,Dope!,
252234,0,1288900,81442,i love your work and i use it to plan my trips :),
322140,0,1589488,489194,[[@1]] l,
426004,0,2246462,53921,tiwari chat,
441721,0,2423974,1670748,Hello,
76389,0,726042,215508,Yes!  Definitely!,
92273,0,759399,45128,"The second picture just took my mind off my textbooks, wish I could read about your experience here",
162991,0,924650,277928,[[@76854]] hope so soon ?,
221125,0,1139383,343524,"[[@243637]] thank you, my trips planned based on situation but i try to plan it by searching the place details on web
this was planned by my wife ?",
286967,0,1512321,83960,"i love the way you travel, when are posting more our your stories?",
314260,0,1668138,86318,This trail has the best image of all times!,
341180,0,1822717,82102,"This is one of the catchiest title I've come across, wish there was more information to read!",
138257,0,863102,81224,"The title took me by surprise, but I kind of lost track of the routes in the content!",
139923,0,867270,259446,[[@42626]] unfortunately all the videos of this trip were deleted :( I would have posted them for sure,
146618,0,881087,86139,mast content h,
180531,0,105041,45842,"The pictures are so vivid it almost makes me want to visit there myself, but there's no details to it! wish to see some the next time!",
204612,0,637166,136557,[[@1]],
234434,0,1181552,356586,"[[@85241]] As I wrote in the description go that mile..? I went to rohtang with my family but me and my brother thought to hike up to the mountain and I swear it was the best decision.
Tips - be hydrated or keep a water bottle with you and keep taking sips of water (it's very important) 
- take your time enjoy the view
that's it.. :) 
just be careful",
275164,0,1438933,158670,[[@1]],
315723,0,1677859,515518,[[@19873]] thank you madam,
418366,0,2283859,5632,Brooooo,
430231,0,379996,32872,modi jinda bad,
434292,0,2347588,862532,Yes it's suitable for all skin types,
441093,0,2421855,1669461,Y nice,
177794,0,969466,86453,"The photos are just so cool, what camera do you use?",
273790,0,1431611,78974,This is cool! :),
336299,0,1793931,553753,I will focus next time on image quality bro,
339794,0,1814090,39505,Sahi khel gaye tum toh :P,
439762,0,2391196,1611035,What the hacking is using see.....????,
21936,0,592336,41051,"Tum ho bemissal, kya trail hai ekdum",
51714,0,660627,84917,"The trail name and the images are so vivid and interesting, I wish the content would be a little more clear!",
206718,0,1064487,50536,"Hey awesome experience, do you have any tips on camping in that area?",
213309,0,1097773,78826,"Hey thats so informative and amazing, could you give more details?",
353829,0,1916582,594159,[[@86567]] thanks,
433511,0,2300982,17417,cool place,
439621,0,2269193,1623573,I love u,
442816,0,2292472,1718486,Hot baby,
447925,0,2495128,1841115,Suraj,
451224,0,2514000,1885465,"[[@1920308]] yes, it also helps in breast reduction and also since it's a natural home remedy you don't have to worry about side effects if applied in the right proportion.",
69880,259911,0,207884,Hey where it is,
98126,0,770723,84932,When's your next update?!,
127465,0,830004,247606,[[@42386]] thnku,
177894,0,969761,77053,"Looks like you've travelled a lot. I am also planning a trip for myself now, When would be the best time to visit according to you??",
264146,0,1371636,420700,[[@40193]] thanks,
298696,1165494,0,461903,[[@475214]] thnx,
326218,14349,0,534943,Nice i wanna visit this place,
371741,0,2213904,701773,Thanks . I will try my best next time to give much more detailed posts . ??✌?[[@77563]],
372713,0,2035469,77803,This Trail is excellent and it definitely is worthy of more eyes!,
447362,0,2333010,1812152,Nice video,
95676,0,765275,79596,Sahi khel gaye tum toh :P,
155152,0,903031,84940,Your title is my new catchphrase!,
177484,0,969423,87270,? Gorgeous Trail! ❤️,
272488,0,310212,106590,[[@82907]] it was all done in a single trip so thats why the route must have been a bit surprising!,
310489,0,1647124,507710,[[@88081]]  will try,
358786,0,1992438,78268,aapke pass shabdo ko istemal karne ki kala hai,
395067,0,2288782,14035,could you please suggest some places to travel during this time of the year,
430026,0,392660,12088,whats up,
33591,0,620602,86132,The content and the images don't sit well with one another!,
36070,0,475007,104656,[[@82896]] Thanks.! Will check on updating clear pics.,
59240,0,677532,40572,Stunning ,
78924,0,732285,43666,you're really good at this story telling you must share morer of your adventures,
81736,0,560485,149183,It an amazing place!!!,
212558,0,1093322,559,"The photos are just so cool, what camera do you use?",
228553,0,1170557,243658,"The pictures are so cool, wish there would've been a little more follower !",
296988,0,1570220,79573,"This is such good Trail with cool images, wish the content could give a little more clarity!",
316989,0,1686165,43191,"Hey I am learning photography, and your trail has amazing pictures, do you have any suggestions to improve photography skills/",
337526,0,1801633,492653,Pls comment if u like the video..,
397754,0,2288020,990532,Nic,
403971,0,2268647,988585,Oooo,
462554,0,2269162,2226342,super,
136897,0,859559,87022,When's your next update?!,
192286,0,996613,84097,Mast ekdum,
198691,0,1030891,311196,@farmpress.in thanx,
207186,0,773184,320732,Nice Shot! ??,
432914,0,2290864,20516,great,
450582,0,830067,1659574,Nice,
27620,0,605543,181047,"I am making them....
Will be done soon ❤️",
71187,0,464112,138162,[[@136301]] thank u,
76356,0,649018,82248,gr8 ?,
99018,0,775200,170802,Kya edit he.. mastt ekdum.,
171057,0,949435,84321,Your trail is detailed perfectly!,
222107,0,1145008,136166,So glad you shared this today!,
343129,0,92115,563448,Happy Deepawali,
16994,59685,0,161556,The Golden Hour!,
17218,0,314649,157538,Wow what a journey ?,
70181,0,705520,52781,you're really good at this story telling you must share morer of your adventures,
111079,0,801370,79150,The title was so rad! cool stuff really!,
130553,0,838656,250303,[[@79741]] once or twice in three months lots of search and leave approval ??,
147131,0,883200,135665,masttt!!,
262783,0,1366076,418601,[[@18480]] Thank you so much!,
264259,0,1376163,86403,"The trail name and the images are so vivid and interesting, I wish the content would be a little more clear!",
267340,0,1394022,427842,"I travel to make Videos for our YouTube channel, to plan them better I watch videos read blogs, articles..
Reviews on hotels",
32592,281507,0,129214,[[@1]],
35545,0,624480,45132,"The pictures are so vivid it almost makes me want to visit there myself, but there's no details to it! wish to see some the next time!",
231666,0,1178768,78888,"The content digresses a little, the pictures are so good but!",
245849,0,1234533,49954,Amazing content ❤️❤️,
291105,0,1536685,461612,[[@86002]] thanks for the interest ?,
311149,0,1650641,82996,So inspiring! makes me wanna pack my rucksack and go to the mountains away from this monotonous life!,
410137,0,2282615,1247969,Hi,
434332,0,2257976,1493989,Nice,
446991,0,2131267,1820563,Hii,
464410,0,2278979,2234914,Gg,
28022,0,605997,181221,Thanks Pratiksha Nair❤️,
41288,0,430284,45530,Awesome post! :),
61418,0,678515,202611,"[[@82419]]  go pro is good ,go for Sony mirror less is damn compatible to carry",
121410,0,36778,81774,Super se bhi uper!,
182309,0,68138,41276,Chaa gaye tum toh,
224729,0,1157799,347763,[[@20074]] hmmm thank you,
234368,0,1184395,357391,"[[@78827]] just started here thats why.
But keep supporting like this and i will keep getting interesting content for you ?",
395389,0,2264259,12422,What are the other benefits of Avocado? ,
396472,0,642557,17277,OMG are y'all professional photographers??,
407561,0,1121269,1157739,Hi,
410569,0,2316566,1265096,Gorgeous,
425654,0,1846259,5286,how's the taste?,
47135,0,640719,191478,@manpreet.dhindsa This place is magic.. ?,
92897,0,759144,136382,"The content got me a little puzzled, is the information up to the mark?  ",
17583,0,223526,165691,Good collection,
41305,0,637183,42826,This is the best information I've got of this place!,
81314,0,736637,218649,?,
81558,0,724789,40332,This trail got me searching for railway tickets! so inspiring!,
90319,0,751601,77618,"This trail reminded me of my journey here, and it's absolutely novel!",
95331,0,421479,125547,[[@130362]] ???,
95550,0,751085,48924,Wow! ?,
113779,0,809388,52406,Mast ekdum,
135877,0,840130,250764,[[@52580]] thanks will make sure from nxt time i keep that in mind,
272894,1001211,0,417249,Very pretty,
276063,0,1443646,82928,Whoa! The images are crystal clear and so is the content!,
369052,0,193198,417464,Loved ?,
414830,0,2355173,1220504,Nice,
425722,0,1791931,11494,where?,
45917,0,647074,76891,Dum hai bhai!,
84633,0,60232,78411,"The content is inspiring beyond words, but wish the images could be a less blurry!",
85096,0,45832,88207,I myself have been to this place and your pictures brought back such good memories! How brilliant!,
99579,0,759884,225850,Thnx all of u,
108801,0,797202,236700,#tellchallenge,
114978,0,810593,83136,Sahi khel gaye tum toh,
115822,0,813669,242336,[[@82719]] - Thank You ?,
132765,0,843159,251702,[[@45838]] thank you so much ! ?,
200318,0,1039491,39546,can't wait to read about your next adventure,
245878,0,1188731,77442,The content and the images don't sit well with one another!,
291149,963660,0,360964,Awesome ❤,
292871,662017,0,475215,Wow ? loved it,
425028,0,1753892,10894,wow,
453634,0,2306404,1994732,Super,
463004,0,2269168,2229442,Jsksjsjiss sjksj s,
116357,0,811559,241701,@noise._.maker Which place ??,
228024,0,1170558,76371,I have been wanting to go here! The pictures makes me want to go there but your content is a little tricky.,
259776,0,1347058,88093,"love your trails, I'm planning to make one with video, do you have any tips?",
271963,0,1398150,42761,It's really amazing pictures ? ,
368954,0,2175670,86316,Wow! Thats amazing that you covered so much in so less budget!,
411633,0,2268524,1298318,Very Nice,
31107,0,612500,76416,"Hey thats so informative and amazing, could you give more details?",
87710,0,744544,83367,"I too am a backpacker like you, do you have any insights on cheap travel?",
90160,0,752845,45620,The trail looks nothing less than a pro's work! excellent!,
124446,256210,0,134535,Great view !,
128542,241029,0,167624,[[@221918]] indeed :D,
144386,0,879456,83797,"I have been to this place and I can totally relate to the pictures, but I'd definitely put more details with it :)",
188836,0,980294,295478,??? thanku nitesh,
204993,0,1060327,319528,Thank you so much. Uploading a few more as I type this. I'm still figuring out the Trell app :-),
300745,0,1585337,83695,Keep posting your amazing trail ??,
303122,0,1593058,490566,"[[@79783]] thanks for the feedback...posted for the first time..so didnt really know how to add comments and stuff..
Will keep this is mind the next time..
Thanks..:)",
358914,0,1988489,19663,Atti Sundar!,
360045,0,2009023,82789,"i love your trails,Where to next? ",
374495,0,2224962,20042,wow..wonderful..,
382888,0,2257588,541655,Kite flying,
409158,0,2319640,949301,Rgjk,
447645,0,2288525,1835205,Hi,
451625,0,2129153,1935618,Nice,
11916,0,225069,94187,[[@1]],
15137,0,36179,138580,The Himalayas always take my breath away..!!,
21742,0,591561,176968,[[@20320]] Thank you very much,
76744,0,726141,85401,Chaa gaye tum toh,
122672,0,822397,83044,"i love your trail, do you think this time of the year is apt to visit this place?",
173386,0,900202,270052,[[@77823]]  if you plan bandipur rather go to masanagudi you will find better siting.,
174541,0,958853,84369,"Hey I am learning photography, and your trail has amazing pictures, do you have any suggestions to improve photography skills/",
204459,0,1058624,81681,"I just loved the trail, do you have any suggestions on what camera is best for backpacking?",
280252,1053511,0,1,[[@369549]],
300605,0,1584861,466779,Simply fab????❣❣❣,
352374,0,1906382,586859,[[@27314]],
422886,0,20080,53525,Seriously??Parle-g?,
458169,0,2287012,2127254,Hi,
23924,0,140450,10477,Hello,
78133,0,729088,83998,"This trail looks really nice, but I wish there could be more information about it!",
97468,0,769363,77879,"You look like a true traveller from your pictures, it is so refreshing!",
112579,0,805000,39660,The pictures are just like that of the travel bloggers that I come across! Amazing for a beginner I would say!,
147233,0,885459,49347,I'm in love the picture selection of this Trail! only if the content would've been a little detailed!,
161905,0,921560,84118,Wow! Thats amazing that you covered so much in so less budget!,
209383,0,1074936,41417,Awespme trail! could you give some suggestions on trekking paces around (place name),
269436,0,975673,431107,Nice place I've also visited the same,
375523,0,2226794,82418,The images are so cool! I wish there could be nice information about the place as well!,
376619,0,2228653,85978,"I came across this trail in such a hurry, and it was all cause the catchy title! ",
459212,0,2597411,1987782,Hi,
49593,0,655167,195649,[[@42466]] DM me,
319630,0,1186135,357905,[[@525522]] Do take a trip and enjoy it to its brim!,
396854,0,2281802,979922,Hi,
397557,0,2292501,11265,Do  you have take away?,
22194,0,580904,12094,Setting sun is a beauty,
29132,0,608214,180645,"[[@40630]] your eyes, i guess! ☺",
46355,0,649047,80784,"Amazing trail, photos are so great, i wonder how the video might look, could you share some?",
55435,0,669283,73,Every single line of every single post took me to the next one! so interesting!,
142640,0,870347,135888,"Amazing trail, could share some videos of the same",
225241,0,1162108,350549,Soon,
332569,0,1774307,524118,"[[@535616]] thanks
?",
384715,0,2267543,881426,It looks good ??,
454429,0,2225116,1207092,Goods,
465564,0,1229315,2240444,chut,
102850,0,783307,86426,This is the best information I've got of this place!,
225955,0,1165916,321058,❤️❤️,
255996,0,1319796,392140,[[@106365]],
39723,0,632752,45019,The content of the trail is so interesting! This is perfect to enthused a traveller!,
76510,0,723187,81871,"Your pictures truely inspire me to travel to this place, but your content is too less to say how :(",
100153,0,775927,77236,gr8 ?,
114791,0,430561,241968,Great..,
130853,0,841058,202425,"[[@20159]] that's so cool.... being backpacker is Fun...
Yes I have many things for u...u can contact me",
152750,0,897619,83013,loved your stories! wondering what your next trail would be?,
167514,0,923504,277555,[[@80191]] thanks alot❤,
300817,0,1588829,41040,"Chal yaha jaate hai, chal waha jaate hai :D",
406164,0,2303576,1111936,Nyc,
408864,0,2305372,1194990,Super,
453419,0,2131800,1993246,Nice,
124210,0,825714,246134,"@what.you.crave.for  yes, Chiang Mai is very beautiful place.",
187838,0,820196,244600,[[@78518]] thanks Mr. Shetty !!!,
219927,0,1131995,341215,[[@43131]] thank you,
260012,0,1345443,77935,"I really hope to see better images in your trails, your content has so much potential!",
292215,0,1544906,79534,Whoa! The images are crystal clear and so is the content!,
392595,0,2260982,885991,Nice,
392751,0,2282187,370975,Great reaction...,
399755,0,2297987,18105,This is amazing,
16604,0,513664,153217,My instagram id also varunytz,
45470,0,644279,191782,@soaring.liberty so sweet of u richa.... thanks for encouraging.....,
100292,0,777036,84856,Hey what time of the year is best to visit this place?,
111741,0,804273,87507,you're really good at this story telling you must share morer of your adventures,
123848,0,823023,245409,[[@87178]] down at kasol the temperature at day is around 25 but going to chalal or rasol or kheerganga it's great time. The best time is Feb and Oct it spices ur quality time,
138564,0,862357,257911,[[@41173]] Spiti Valley,
140367,0,868333,79557,Awesome,
250031,0,1267870,39625,gr8 ?,
290934,0,1537772,82360,i love your work and i use it to plan my trips :),
329987,0,1765340,85755,"Hey I am learning photography, and your trail has amazing pictures, do you have any suggestions to improve photography skills/",
7744,0,260694,89126,"Dhaba Style Homemade Egg Bhurji 
1.5 Onion,  1.5 Tomato &  4 Chillies fried in Olive Oil + 4 eggs + any Masala = Yummy Egg Bhurji
.",
132322,0,844485,82776,"I came across this trail in such a hurry, and it was all cause the catchy title! ",
133841,0,845997,248052,[[@82159]] thanks a lot  ...it really meanS a lot,
157036,0,905910,271841,[[@84434]] yeah.. but I lost my collection.. I didnt know about trell that time ?,
165923,0,934633,40387,Your title is my new catchphrase!,
182771,0,52441,85158,OMG! yeh mera India,
186337,0,974196,83450,Gorgeous trail ??,
225732,0,1164460,50411,perfect ❤️❤️,
233821,0,1184393,80990,"This is one of the catchiest title I've come across, wish there was more information to read!",
241092,0,1205537,79759,"I just loved the trail, do you have any suggestions on what camera is best for backpacking?",
285687,0,253,389773,"Are you tried natraj ke dahi balls,",
343225,0,1833871,77095,"Your Trail could go from average to wow just by the use of some good quality images, the content is so informative!",
431954,0,264,4499,where did you go in Dharamshala?,
29,80,0,34,where is the place ?,
2285,277,0,6931,[[@6930]],
9464,0,406461,1399,awesome trail!,
80865,0,735969,87266,"I am so trying this out soon, do you have any suggestions or tips?",
122024,0,819105,244260,[[@83472]] thanks man. I just uploaded it. Will put stories too for this,
122646,0,821753,49600,This Trail is excellent and it definitely is worthy of more eyes!,
175054,0,930906,279916,[[@50558]] Thank you..... This is my first trail....,
192494,139533,0,266974,Superb sunset,
208815,0,1071427,80208,Nice ?,
